text,id,annotation
والله عيب وعار اولا : تصنيف المغرب رتبة متدنية جداجدا في الترتيب العالمي من التعليم تقريبا الرتبة الأخيرة 154  ثم إخواننا يبادوا في غزة وجميع الجامعات الأوروبية والأمريكية في غليان كبير متضامنين مع غزة ونحن نريد أن نرقص.,R_407139028950487,[]
..ce festival ne génère aucun intérêt économique. Car le public est uniquement autochtone. Les visiteurs étrangers qui dépensent en devise est négligeable .,R_407329098853102,['Government Profit']
Hamza El,R_407417845594277,['Outliers']
"المذيعة :فين غادي العريان؟ 
العريان: غادي لموازين نتفرج فلالا كلثوم راه ماتت فمصر وحنا حييناها. ظ",R_407634765429786,['discussing choices singers']
Mohamed Hamid Fettah الله ازيدهم غلاء,R_407684178844496,['Citizens Priorities First']
مالك تافهة باينة فيك بنت 2000 نحلف عليها. دوزنا المهرجانات ملي باقة موازين مكايناش و فكازا  يامات نيڨاضا كان كلشي كيتفرج بلا صداع بلا روينة بلا زيادة فالبوطة بلا مقاطعة أما دبا فعلا مقاطعون لهاد المهزلة سيري ابنتي تقراي ولاو المهرجانات تا هما كيتعناو بيهم ناس تقول قاسمين معاك نص و لا مخلصين ليك البوطة,R_407805205464637,['Autre']
Hanan Zahran  وا عباد الله لي بغا يمشي بلوز فموازين حياتو هاديك و لي يبكي على فلسطين شغلو هداك كل واحد حر فحياتو فهمتو و موازين راه كاينة كاينة بغيتو ولا كرهتو,R_408024765403711,['Criticism of Festival - Palestine']
Barrahioui Youssef هدوك ماشي مشكل المهم فلسطين فهم تسطى مع هد الكهنوت,R_408198731577186,['Criticism of Festival - Palestine']
Mokatehun,R_408206005224654,['Outliers']
Abdelali Zemraki بصح,R_408283225340430,['Outliers']
RiDa BN,R_408308915372790,['Outliers']
Said Widadi,R_408406258691117,['Outliers']
#مقاطعة_مهرجان_موازين,R_408479932163926,['hashtags boycott']
"لا لتفاهة اختلال الموازين . هذه موازين يكيلون بها مدى وعينا أو ذكائنا أو غبائنا . ينهبون البلاد وحقوق العباد ، ثم يلهونهم بنهب آخر حيث يدفعون بسخاء للفسقة والتافهين أمولا طائلة أخرى نهبوها من جيوبنا.
هذا من جهة . ومن جهة أخرى فهم يريدون أن ننسى مايقع لإخواننا في غزة من قتل وإبادة بالقصف والتجويع والمرض ...ويشغلوننا بتفاهتهم للتغطية على جرائم إخوانهم الصهاينة،  في حين نرى دولا غير مسلمة تحتج يوميا وتواجه حكوماتها وتنتقدها بكل قوة بسبب مساندتها الصهاينة في جرائمهم ، ونحن نأكل ونشرب ونلهو كالبهائم يفعلون بنا مايحلو لهم من الزيادات الفاحشة وبيع المؤسسات والمرافق الأساسية للأجانب خاصة الصهاينة لنصبح بعد سنوات قليلة تحت احتلالهم كما فعلوا للفلسطينيين.",R_408500878725858,[]
Abdellatif Sotihالحكومة ناجحة بصحتهم ۔الشعب هو لب فاشل,R_408713092008630,['Citizens Priorities First']
Mohamed Ali Gourch مابغاوش تقولو بالضبط 😜🤭,R_408815735447313,['Outliers']
"Yassine Zeroual 
تقاداو ليك",R_408867148693558,['Outliers']
#مقاطعة_مهرجان_موازين,R_409149571951095,['hashtags boycott']
Ahmed Soltan ✌️✌️,R_409239365275242,['Outliers']
@saad___lh1 @abdu_ssamade @s___simo @souhailbardague @https_saaad @salah_____essaied @sf,R_409316891978239,['Outliers']
الله يكتر من متالنا حنى لاعبين قلال و بنادم مبغاش يفيق خلاص 2024 و مزال البشر مبنج ..... شخصيا عمري مشيت لداك موازين و عمري غادي نمشي ... حنى بغينا حقنا فهاد البلاد,R_409333618645212,"['Boycott without reason', 'Boycott without reason']"
غير زيدو مزال راكم مازدتو والو حيت مزال  واحد الفئة كبيرة ديال الشعب  عايشة في التهميش أو تتخرج تهتف لكرة القدم و مهرجان موازين. نستاهلو حتى 200 درهم تزاد في البوطة ماشي مشكل نخلصها على ود هذ الشعب ماباغيش يفيق و ينوض يطالب بالحقوق ديالو,R_409789768026275,['Citizens Priorities First']
حنا بغين نقصرو ونشطو انفوجو على حسابهم ؛ وانت مالك على هذ لحسد والكره. هم ( الشركات) يؤدون ثمن موازين لا من ميزانية الدولة...,R_409908825334867,['Financement']
"Aicha Ouail هو قال الصح
أنا فلسطيني ويوم الطفل ريان ويوم الزلزال قلبي بكى عليهم 
وانت بدك الناس تروح المنكر والفساد ؟!!!
اولا اهل غزة معهم الله وثانيا دعاء  الناس الشرفاء",R_409917748576384,[]
"سوس سيتي sous sity 
هادشي خاصك تكون مقاطعو أصلا من أجل الله عز وجل وليس من أجل غزة فقط......منافقون 🤦🤦🤦🤦🤦👍",R_409960475173946,[]
Yousra Oueld Leblad غا هولوغرام كون تفرجوا في يوتوب تصدق ليهم رخص,R_409966015173392,['Oum Kaltoum - Hologram']
W. ALID く会 مابقاوش عارفين شناهوما مظاهرات,R_409973531839307,[]
Said Souada كندافع على بلدي لي هيا مغرب ومعرني غندافع على شي دولة كتحارب مع لخرا هذا كيتسنى جاهل نهار تنوض بين الجزائر و المغرب شوف واش غتجي فلسطين تعاونك,R_409980055171988,['Criticism of Festival - Palestine']
"Said Souada
وتعتبر معدلات الأمية في فلسطين من أقل المعدلات في العالم (2.3% بين الأفراد 15 سنة فأكثر) لعام 2021، في حين بلغ معدل الأمية بين الأفراد الفلسطينيين 15 سنة فأكثر في الاراضي المحتلة عام 1948، 3.6% في العام 2017 حسب بيانات جمعية الجليل (ركاز).",R_409983825171611,['Criticism of Festival - Palestine']
Said Souada سير شوف فلسطين اش من رتبة كاينة ف التعليم وقارنها ب بلدك لي ف الرتبة 154  عالمياً وشوف نسبة الأمية ف بلدك وشوفها ف بلدك,R_409995608503766,['Criticism of Festival - Palestine']
"لا ترقص على جرح إخوانك 💔
#مقاطعة_مهرجان_موازين",R_410062405267437,['hashtags boycott']
الى مشيتو لمهرجان متنساوش راه لحولي ديال لعيد لكان بي 300درهم راه هاد لعام دير 700درهم او لبوطة عتزاد فيها واحد 10 دريهمات .اومتنساوش خوتكم الفلسطينين يقتلون بدم بارد اوليكيقتلو فيهم هما لديرين ليك لمهرحان باش تنشط شوي اوتنس اوتبرد على قلبك حتا ايساليو لمهمات ديالهم بنجاح,R_410152875135442,['Criticism of Festival - Aid Adha']
#مقاطعة_مهرجان_موازين,R_410281385178044,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_410405708477530,['hashtags boycott']
"هدية الحكومة للمغاربة بمناسبة اقتراب عيد الاضحى :
الزيادة في البوطة ب10دراهم ابتداء من الغد",R_410507048493403,['Criticism of Festival - Aid Adha']
"حينما تؤطر ""النخبة""التفاهة وتنظر لها.
لقد صنع المنظرون للتفاهة زبناء قبل البضائع. 
الله غالب.",R_410668485175420,['Criticism of Festival - Social Values']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_410772471862633,['hashtags boycott']
Sahafa dyal zbal,R_411036508516734,[]
Ghymchilo gha li m3nd dilmo nefs,R_411071218544835,[]
Hadchi hram makhasna lamihrajanat la Walo achkhask al3ryan lkhatm akhoya hya hadi fi d'il l9asf lisrailili wafidil lralaaa ohna nodo nchtho,R_411150745219969,['Citizens Priorities First']
Sahih. ✌️✌️✌️✌️Mo)9at3a. Tafha. 🇲🇦🇲🇦🤮🤮🤮🤮🤮🤮🤮🤮,R_4111753329050989,['Boycott without reason']
W ila tzado l as3ar 5as lwa7d maychrich ana knhsr 3la lm4arba machi morocco li ma3andhom 4arad,R_411240785046444,['Citizens Priorities First']
حسبنا الله و نعم الوكيل | لا حول ولا قوة إلا بالله | اللهم يسر لإخواننا المسلمين في غزة و رافح  و ارزقهم و انصرهم نصرا عزيزا  تعز به الدين.,R_411271108375470,[]
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_411337438530830,['hashtags boycott']
Boycott !!,R_411383784604039,['Boycott without reason']
#مقاطعة_مهرجان_موازين,R_411456501802155,['hashtags boycott']
"حسبنا الله ونعم الوكيل
حسبنا الله ونعم الوكيل
حسبنا الله ونعم الوكيل
اللهم إني استودعتُك فلسطين وأهلَها، كبارَها وصغارَها، رجالَها ونساءَها، شبابَها وبناتِها، أرضَها وسماءَها، فاحفظها يا ربنا من كل سوء .. اللهم انصر المسلمين في فلسطين وثبت اقدامهم يارب ، حفظ الله المرابطين المجاهدين و ثبتهم الله و أيدهم بنصره يارب العالمين #فلسطين🇵🇸❤✌🏼",R_411566685076324,['Criticism of Festival - Palestine']
#مقاطعة-مهرجان-موازين,R_411758585066300,['hashtags boycott']
"لا ترقص على جرح اخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_411797285007393,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_411849801667997,['hashtags boycott']
"المغرب 
الرتبة 124 في التنمية البشرية 
الرتبة 154 في جودة الحياة يعني جاء المغرب مع والسودان واليمن والصومال 
الرتبة 157 في مؤشر جودة التعليم يعني أن دول فيها حروب مثل فلسطين وسوريا والعراق وليبيا جات قبل المغرب .... وانت تبع موازين والكورة وكأس العالم وان المغرب احسن دولة في العالم فيقووو",R_411851218439851,['Criticism of Festival - Palestine']
"#أنقدوا_فلسطين_إنها_تباد
#مقاطعة_مهرجان_موازين",R_411876371748121,['hashtags boycott']
#مقاطعة_مهرجان_موازين لا ترقصو على جرح اخوانكم في غارة,R_412020385086363,['hashtags boycott']
Abdelfattah Chouta واشدخل غزة هضر على بلادك,R_412047227848062,[]
Abdou Wissmane راه عندهم الحق,R_412119394925063,['Outliers']
"لا ترقص على جراح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_412243678345827,['hashtags boycott']
"لا ترقص على جراح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_412257191710277,['hashtags boycott']
Élfãtrí Imàd mn h9o,R_412324641565268,['Outliers']
#مقاطعة_مهرجان_موازين,R_412450911693883,['hashtags boycott']
Dakchi bach bitkhsro flos mihrajan zmar 3aweno n'as farhom fhad l3id n'as litaho lihom dra bzalzal bon lihom saybo bihom tar91n hasno bihom lwad3 20 3am hadi baykaydar mawazin kon kaychdo floso mdik lahda khad lwad3 m9ad falmaghrib chhal dyal lmalayr kharjat bidoni fayda,R_412530034976008,['Criticism of Festival - Aid Adha']
Mahdi Jaljal فلسطين قضية كل شريف و إنسان بغض النظر عن الانتماء الديني,R_412536668277787,['Criticism of Festival - Palestine']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_412603015071330,['hashtags boycott']
"أش خاصك ألعريان #موازين أمولاي ..!🙂
 -مازال  بعض ضحاية زلزال الحوز فى الخيام- هل المغاربة فى حاجة  الى حفلات الرقص والغناء ..!؟ 
لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين
لاخير فينا ان نسينا ..؟!",R_412607931655187,['Criticism of Festival - Zelzal']
Mouad Elkentaoui ههههه,R_412770438337373,['Outliers']
Asln ahd lmorniyin kon fihom dam dyal laislam mrt3tihomch khtrhom airno wkhothom lmslmin  ymoto flharb wjoa3 lykhod laha9 Fahd lblad rdya wktkfas lkhdma lm3icha mgwda,R_4127729890792009,['Criticism of Festival - Palestine']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_412799048326079,['hashtags boycott']
Lah yamskhkom,R_412846284976407,[]
هاد شوف خيخي عزيز عليها هاد الهمزات ....ماشفتوش الضربة لي مضروبين المغاربة ها العيد ..هالبوطة تزادت ..المواد كلها غلات ....بقات لينا غير موازين .....ولكن كاين قرانكم لي عزيز عليهم يشطحوا على الام اخوانهم ....مع هاد حكومة الشلاهبية .....حسبنا الله ونعم الوكيل,R_412973558265239,[]
"#مقاطعون_موازين_متضامنون_مع_فلسطين   #المقاطعة_أقل_واجب
  إخواننا يذبحون ويُقتلون لا وقت لدينا للمهرجانات والاحتفالات #Boycott_mawazine_in_solidarity_with_Palestine #Boycott_is_less_duty
      Our brothers are being slaughtered and killed. We have no time for festivals and celebrations",R_413040348162046,['hashtags boycott']
